AAII_KEY_STATISTICS_DATA,02/03/2023,04/29/2022,01/28/2022,07/30/2021,01/29/2021,07/31/2020,05/01/2020
Insider_Ownership,0.2,0.2,0.2,37.1,0.9,0.8,22.5
Institutional_Ownership,49.1,48.8,49.7,19.1,70.6,71.3,71.0
Net_Insider_Purchases,-31.0,93.0,102.0,37682.0,134.0,11.0,4261.0
No_of_Employees,38300.0,37500.0,37500.0,34000.0,34000.0,31000.0,31000.0
No_of_Institutions,1157.0,1181.0,1215.0,893.0,897.0,879.0,852.0
