AAII_KEY_STATISTICS_DATA,03/31/2022,12/31/2021,09/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,,
Institutional_Ownership,6.0,9.1,20.8,18.6,5.8,0.8
Net_Insider_Purchases,,,,,,
No_of_Employees,1134.0,1134.0,785.0,785.0,217.0,217.0
No_of_Institutions,82.0,82.0,163.0,172.0,47.0,20.0
