AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.2,2.2,0.5,0.5
Institutional_Ownership,93.7,91.7,92.7,96.4
Net_Insider_Purchases,152.0,147.0,6.0,5.0
No_of_Employees,7534.0,7534.0,7866.0,7866.0
No_of_Institutions,268.0,265.0,263.0,252.0
