AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,0.3,0.4,0.7
Institutional_Ownership,98.4,97.5,99.2
Net_Insider_Purchases,-35.0,15.0,83.0
No_of_Employees,46000.0,44000.0,44000.0
No_of_Institutions,880.0,874.0,858.0
