AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.3,0.0,,,,0.0,7.9
Institutional_Ownership,76.1,77.9,74.3,75.1,75.5,76.4,53.4
Net_Insider_Purchases,82.0,0.0,0.0,0.0,0.0,0.0,-514.0
No_of_Employees,29.0,29.0,28.0,28.0,28.0,28.0,14.0
No_of_Institutions,35.0,34.0,35.0,33.0,38.0,38.0,29.0
