AAII_KEY_STATISTICS_DATA,01/31/2023,04/30/2022,01/31/2022,07/31/2021,04/30/2021,01/31/2021,07/31/2020,04/30/2020
Insider_Ownership,2.1,1.8,0.8,1.4,1.1,1.5,2.2,1.9
Institutional_Ownership,97.3,95.8,96.3,96.4,93.8,98.0,96.1,93.5
Net_Insider_Purchases,178.0,148.0,-21.0,-202.0,-248.0,-257.0,435.0,407.0
No_of_Employees,10779.0,10779.0,7889.0,7889.0,7889.0,8198.0,8198.0,8198.0
No_of_Institutions,398.0,420.0,416.0,379.0,350.0,330.0,299.0,303.0
