AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,88.3,85.5,82.6
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,3.0,4.0,4.0
No_of_Institutions,78.0,76.0,73.0
