AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022
Insider_Ownership,1.8,1.5
Institutional_Ownership,16.0,16.9
Net_Insider_Purchases,263.0,47.0
No_of_Employees,85.0,154.0
No_of_Institutions,25.0,28.0
