AAII_KEY_STATISTICS_DATA,12/31/2021,12/31/2020
Insider_Ownership,,
Institutional_Ownership,0.1,0.2
Net_Insider_Purchases,,
No_of_Employees,96.0,96.0
No_of_Institutions,3.0,4.0
