AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021,06/30/2021
Insider_Ownership,91.7,91.7,91.7,91.7,91.7
Institutional_Ownership,,,,,
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0
No_of_Employees,4.0,0.0,0.0,0.0,0.0
No_of_Institutions,,,,,
