AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.6,1.6,1.6,1.7,1.5,1.3,11.0,10.8
Institutional_Ownership,93.2,85.7,87.9,87.2,86.8,82.7,77.9,74.2
Net_Insider_Purchases,-1102.0,-2181.0,-5414.0,544.0,512.0,440.0,-2291.0,-2284.0
No_of_Employees,590.0,590.0,740.0,740.0,740.0,740.0,810.0,810.0
No_of_Institutions,301.0,288.0,230.0,203.0,203.0,213.0,189.0,180.0
