AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.1,1.0,1.0
Institutional_Ownership,75.3,77.7,76.7
Net_Insider_Purchases,356.0,116.0,116.0
No_of_Employees,802.0,715.0,715.0
No_of_Institutions,369.0,340.0,336.0
