AAII_KEY_STATISTICS_DATA,03/31/2022,09/30/2021,06/30/2021,03/31/2021
Insider_Ownership,,,,
Institutional_Ownership,85.6,79.5,75.7,65.3
Net_Insider_Purchases,0.0,0.0,442.0,227.0
No_of_Employees,,,,
No_of_Institutions,121.0,120.0,126.0,117.0
