AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,20.2,20.5,,,,,
Institutional_Ownership,17.5,19.9,18.8,19.0,12.5,15.6,1.8
Net_Insider_Purchases,-32.0,72.0,,,,,
No_of_Employees,116.0,116.0,61.0,61.0,61.0,61.0,48.0
No_of_Institutions,130.0,134.0,129.0,118.0,89.0,64.0,7.0
