AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,91.7,,96.3,95.0,48.9,66.0
Institutional_Ownership,9.2,15.1,12.0,9.2,2.9,0.0
Net_Insider_Purchases,376.0,328.0,232.0,-14.0,-900.0,-900.0
No_of_Employees,50.0,50.0,18.0,18.0,18.0,
No_of_Institutions,75.0,79.0,82.0,60.0,24.0,0.0
