AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020
Insider_Ownership,0.0,0.0,0.0,0.0,0.0,0.0
Institutional_Ownership,7.7,8.3,8.1,7.9,7.8,7.9
Net_Insider_Purchases,0.0,0.0,0.0,0.0,0.0,0.0
No_of_Employees,108900.0,109700.0,109700.0,109700.0,111700.0,111700.0
No_of_Institutions,693.0,720.0,669.0,646.0,632.0,611.0
