AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.6,7.1,1.6,0.9,7.4,7.4,0.9,0.9
Institutional_Ownership,76.6,75.6,72.8,74.2,71.7,68.7,71.0,72.4
Net_Insider_Purchases,161.0,177.0,79.0,94.0,145.0,145.0,136.0,136.0
No_of_Employees,264.0,253.0,235.0,227.0,227.0,217.0,211.0,214.0
No_of_Institutions,234.0,248.0,240.0,247.0,219.0,218.0,227.0,229.0
