AAII_KEY_STATISTICS_DATA,04/30/2023,04/30/2022,01/31/2022,10/31/2021,07/31/2021,04/30/2021,01/31/2021,07/31/2020,04/30/2020
Insider_Ownership,1.4,1.5,1.6,1.9,1.9,2.0,2.0,2.2,2.1
Institutional_Ownership,87.3,89.7,90.0,89.3,86.4,86.5,87.5,86.5,85.1
Net_Insider_Purchases,-785.0,-193.0,-193.0,16.0,-95.0,-262.0,-140.0,62.0,-191.0
No_of_Employees,13932.0,11870.0,11527.0,11098.0,10473.0,9715.0,9038.0,8014.0,8049.0
No_of_Institutions,1848.0,1771.0,1725.0,1418.0,1293.0,1274.0,1243.0,1115.0,1106.0
