AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,17.5,18.0,19.5,19.4,19.4,19.8,21.1
Institutional_Ownership,,,,,,,
Net_Insider_Purchases,1600.0,7634.0,9618.0,9745.0,26724.0,35800.0,137182.0
No_of_Employees,3.0,3.0,3.0,3.0,3.0,3.0,3.0
No_of_Institutions,,,,,,,
