AAII_KEY_STATISTICS_DATA,06/30/2022,06/30/2021,12/31/2020
Insider_Ownership,,,
Institutional_Ownership,5.2,5.6,14.5
Net_Insider_Purchases,,,
No_of_Employees,14.0,11.0,11.0
No_of_Institutions,27.0,24.0,25.0
