AAII_KEY_STATISTICS_DATA,12/31/2021,06/30/2021,03/31/2021
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,85.9,81.9,76.0
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,,,
No_of_Institutions,62.0,58.0,64.0
