AAII_KEY_STATISTICS_DATA,02/28/2023,02/28/2022,11/30/2021
Insider_Ownership,8.0,5.3,1.2
Institutional_Ownership,25.2,22.0,0.4
Net_Insider_Purchases,629.0,838.0,0.0
No_of_Employees,55.0,47.0,47.0
No_of_Institutions,86.0,64.0,2.0
