AAII_KEY_STATISTICS_DATA,02/24/2023,05/27/2022,02/25/2022,08/27/2021,05/28/2021,02/26/2021,11/27/2020,08/28/2020,05/29/2020
Insider_Ownership,3.4,3.0,3.6,3.7,2.0,2.8,3.8,2.7,3.7
Institutional_Ownership,,,,,,,,,
Net_Insider_Purchases,26.0,-107.0,-95.0,-5566.0,-7378.0,-1874.0,-30.0,608.0,635.0
No_of_Employees,3600.0,3900.0,3900.0,3926.0,1754.0,1754.0,1754.0,1754.0,1712.0
No_of_Institutions,281.0,299.0,309.0,246.0,241.0,215.0,210.0,204.0,208.0
