AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,23.2,23.4,,28.8,29.2,,20.9
Institutional_Ownership,0.0,0.0,0.0,0.0,0.0,0.0,0.1
Net_Insider_Purchases,290.0,80.0,0.0,661.0,115223.0,0.0,133.0
No_of_Employees,22.0,16.0,16.0,16.0,16.0,16.0,13.0
No_of_Institutions,0.0,0.0,0.0,1.0,2.0,2.0,2.0
