AAII_KEY_STATISTICS_DATA,02/28/2023,02/28/2022
Insider_Ownership,,
Institutional_Ownership,2.0,2.1
Net_Insider_Purchases,,
No_of_Employees,51.0,21.0
No_of_Institutions,14.0,13.0
