AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.6,1.3,0.1,0.5,4.2,3.7,,1.1
Institutional_Ownership,65.2,83.7,84.5,85.1,84.9,85.6,92.2,
Net_Insider_Purchases,20745.0,337.0,0.0,74.0,6999.0,6914.0,0.0,122.0
No_of_Employees,87.0,87.0,78.0,78.0,78.0,78.0,184.0,184.0
No_of_Institutions,140.0,158.0,150.0,159.0,150.0,146.0,145.0,154.0
