AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.0,1.0,0.1,0.1,0.2,0.2,1.0
Institutional_Ownership,3.5,4.2,4.9,7.2,8.3,10.0,2.6
Net_Insider_Purchases,4.0,9.0,13.0,13.0,22.0,22.0,631.0
No_of_Employees,47.0,47.0,46.0,46.0,46.0,46.0,46.0
No_of_Institutions,18.0,15.0,15.0,13.0,13.0,16.0,10.0
