AAII_KEY_STATISTICS_DATA,04/30/2022,01/31/2022,07/31/2021,04/30/2021
Insider_Ownership,51.2,,88.2,10.3
Institutional_Ownership,,,,
Net_Insider_Purchases,-870.0,0.0,380652.0,-1164216.0
No_of_Employees,40.0,40.0,40.0,40.0
No_of_Institutions,,,,
