AAII_KEY_STATISTICS_DATA,09/30/2020,06/30/2020
Insider_Ownership,,
Institutional_Ownership,10.2,0.0
Net_Insider_Purchases,0.0,0.0
No_of_Employees,17.0,17.0
No_of_Institutions,1.0,0.0
