AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,03/31/2021
Insider_Ownership,0.1,3.8,3.3
Institutional_Ownership,57.9,5.6,49.7
Net_Insider_Purchases,8.0,27.0,92.0
No_of_Employees,492.0,492.0,496.0
No_of_Institutions,9.0,6.0,12.0
