AAII_KEY_STATISTICS_DATA,06/25/2022,03/26/2022,09/25/2021,06/26/2021,03/27/2021,12/31/2020
Insider_Ownership,2.3,2.3,0.3,0.0,2.4,2.4
Institutional_Ownership,98.7,98.6,,96.8,97.5,0.0
Net_Insider_Purchases,125.0,137.0,-25801.0,-23997.0,47.0,47.0
No_of_Employees,9900.0,9900.0,6900.0,6900.0,6900.0,4900.0
No_of_Institutions,199.0,205.0,184.0,153.0,114.0,0.0
