AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021
Insider_Ownership,,
Institutional_Ownership,32.4,23.0
Net_Insider_Purchases,0.0,0.0
No_of_Employees,466.0,446.0
No_of_Institutions,61.0,53.0
