AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,5.6,6.1,5.9,1.3,2.3,2.3,5.2,2.6,5.7
Institutional_Ownership,57.3,56.0,54.3,55.9,60.0,61.8,62.9,66.3,67.1
Net_Insider_Purchases,43.0,90.0,161.0,200.0,-12.0,-161.0,75.0,387.0,225.0
No_of_Employees,1076.0,1008.0,1008.0,784.0,784.0,784.0,784.0,731.0,731.0
No_of_Institutions,159.0,143.0,132.0,143.0,144.0,150.0,132.0,129.0,130.0
