AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,09/30/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,38.8,44.1,38.7,44.7,38.2,23.4,0.0
Net_Insider_Purchases,,,,,,,
No_of_Employees,4830.0,4427.0,4427.0,3794.0,3794.0,3794.0,3782.0
No_of_Institutions,367.0,387.0,333.0,172.0,126.0,52.0,0.0
