AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,0.4,0.5,0.0,0.0
Institutional_Ownership,11.8,11.9,11.2,10.4,10.8
Net_Insider_Purchases,-6.0,321.0,392.0,64.0,0.0
No_of_Employees,1706.0,1706.0,1706.0,1735.0,1735.0
No_of_Institutions,108.0,118.0,126.0,115.0,112.0
