AAII_KEY_STATISTICS_DATA,03/09/2022,08/25/2021,06/02/2021,03/10/2021,11/18/2020,06/03/2020
Insider_Ownership,,5.0,5.0,,4.7,5.2
Institutional_Ownership,37.9,45.4,33.4,35.8,37.2,36.0
Net_Insider_Purchases,0.0,60.0,60.0,0.0,49.0,254.0
No_of_Employees,1031.0,1031.0,3074.0,3074.0,3074.0,6133.0
No_of_Institutions,37.0,38.0,36.0,35.0,38.0,38.0
