AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.4,2.0,2.1,2.0,0.2,1.2
Institutional_Ownership,81.2,81.1,78.9,79.5,82.9,80.1
Net_Insider_Purchases,-8.0,14.0,109.0,92.0,4.0,-402.0
No_of_Employees,3.0,3.0,3.0,3.0,3.0,3.0
No_of_Institutions,309.0,295.0,281.0,274.0,261.0,255.0
