AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.3,0.2,0.1,0.1,0.1,0.1,0.1
Institutional_Ownership,71.4,69.8,71.2,69.2,81.3,12.0,8.9
Net_Insider_Purchases,1095.0,132.0,78.0,117.0,30.0,50.0,50.0
No_of_Employees,38.0,31.0,21.0,21.0,9.0,9.0,9.0
No_of_Institutions,148.0,152.0,139.0,126.0,76.0,28.0,27.0
