AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,2.7,2.8,3.0,3.0,2.2,2.3,0.6,0.6
Institutional_Ownership,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.1
Net_Insider_Purchases,399.0,329.0,2091.0,2000.0,2516.0,2601.0,794.0,864.0
No_of_Employees,10.0,10.0,10.0,10.0,10.0,10.0,10.0,10.0
No_of_Institutions,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
