AAII_KEY_STATISTICS_DATA,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,1.9,3.1,3.1
Institutional_Ownership,91.2,,98.4
Net_Insider_Purchases,155.0,-369.0,-371.0
No_of_Employees,1325.0,1247.0,1247.0
No_of_Institutions,289.0,311.0,308.0
