AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022
Insider_Ownership,,
Institutional_Ownership,4.7,5.6
Net_Insider_Purchases,0.0,0.0
No_of_Employees,8.0,8.0
No_of_Institutions,19.0,22.0
