AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,1.0,1.3,13.3,13.4
Institutional_Ownership,62.9,74.5,57.6,55.7
Net_Insider_Purchases,-80.0,-119.0,40437.0,40437.0
No_of_Employees,113.0,113.0,70.0,70.0
No_of_Institutions,164.0,153.0,93.0,78.0
