AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,1.1,0.4,0.1,0.0,0.0,,
Institutional_Ownership,15.6,10.0,15.7,15.6,18.7,6.4,17.5
Net_Insider_Purchases,64.0,12.0,20.0,5.0,5.0,0.0,0.0
No_of_Employees,29.0,29.0,27.0,27.0,27.0,27.0,29.0
No_of_Institutions,28.0,29.0,49.0,51.0,55.0,39.0,49.0
