AAII_KEY_STATISTICS_DATA,08/31/2020,05/31/2020
Insider_Ownership,1.9,3.1
Institutional_Ownership,45.8,50.1
Net_Insider_Purchases,26.0,27.0
No_of_Employees,31.0,31.0
No_of_Institutions,69.0,68.0
