AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.3,0.4,0.4,0.2,0.2
Institutional_Ownership,89.8,89.9,89.3,80.7,80.3
Net_Insider_Purchases,-3.0,26.0,29.0,143.0,143.0
No_of_Employees,312.0,312.0,312.0,237.0,237.0
No_of_Institutions,381.0,369.0,355.0,351.0,340.0
