AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,03/31/2021,09/30/2020,06/30/2020
Insider_Ownership,5.9,6.0,4.8,3.1,4.2
Institutional_Ownership,67.3,64.4,72.3,64.0,64.4
Net_Insider_Purchases,524.0,487.0,503.0,129.0,259.0
No_of_Employees,1580.0,1580.0,2130.0,1800.0,1800.0
No_of_Institutions,91.0,75.0,64.0,85.0,93.0
