AAII_KEY_STATISTICS_DATA,06/30/2022,12/31/2021,09/30/2021,06/30/2021,03/31/2021,09/30/2020,06/30/2020,03/31/2020
Insider_Ownership,6.1,7.2,5.0,6.0,1.4,1.3,7.6,7.6
Institutional_Ownership,85.1,78.4,76.9,78.1,79.8,74.7,79.7,81.7
Net_Insider_Purchases,-35.0,-11.0,-2.0,-23.0,-23.0,1.0,13.0,13.0
No_of_Employees,279.0,279.0,263.0,263.0,263.0,263.0,263.0,263.0
No_of_Institutions,251.0,246.0,213.0,213.0,216.0,226.0,214.0,218.0
