AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,06/30/2020
Insider_Ownership,,,,,0.0,0.0
Institutional_Ownership,3.9,4.7,6.4,9.9,9.7,8.7
Net_Insider_Purchases,0.0,646.0,2162.0,0.0,3397.0,3397.0
No_of_Employees,24.0,24.0,27.0,27.0,27.0,38.0
No_of_Institutions,19.0,23.0,21.0,22.0,21.0,21.0
