AAII_KEY_STATISTICS_DATA,06/30/2021,03/31/2021
Insider_Ownership,,
Institutional_Ownership,94.3,79.7
Net_Insider_Purchases,5.0,5.0
No_of_Employees,,
No_of_Institutions,59.0,44.0
