AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021
Insider_Ownership,0.3,,0.0,0.1,0.1
Institutional_Ownership,63.0,64.8,61.4,54.4,10.9
Net_Insider_Purchases,1860.0,-4.0,-4.0,250.0,252.0
No_of_Employees,80.0,67.0,51.0,12.0,12.0
No_of_Institutions,100.0,96.0,67.0,38.0,46.0
