AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.5,0.4,0.1
Institutional_Ownership,66.6,54.8,39.2
Net_Insider_Purchases,-430.0,-453.0,0.0
No_of_Employees,11.0,11.0,11.0
No_of_Institutions,149.0,144.0,108.0
