AAII_KEY_STATISTICS_DATA,03/31/2021,12/31/2020,06/30/2020,03/31/2020
Insider_Ownership,19.1,15.7,12.5,20.8
Institutional_Ownership,0.0,0.0,0.0,0.0
Net_Insider_Purchases,1455.0,923.0,6337.0,4996.0
No_of_Employees,4.0,4.0,,3.0
No_of_Institutions,0.0,0.0,0.0,0.0
