AAII_KEY_STATISTICS_DATA,12/31/2021,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,,
Institutional_Ownership,52.2,60.1,60.5,49.8,49.7,48.1
Net_Insider_Purchases,,,,,,
No_of_Employees,1361.0,832.0,832.0,832.0,832.0,772.0
No_of_Institutions,153.0,145.0,135.0,106.0,104.0,81.0
