AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,0.1,0.2,0.3,0.2
Institutional_Ownership,79.5,80.0,78.4,77.1
Net_Insider_Purchases,-1.0,-316.0,-241.0,-68.0
No_of_Employees,26000.0,26000.0,26000.0,23000.0
No_of_Institutions,354.0,352.0,331.0,303.0
