AAII_KEY_STATISTICS_DATA,12/31/2020,03/31/2020
Insider_Ownership,,
Institutional_Ownership,7.5,0.1
Net_Insider_Purchases,,
No_of_Employees,488.0,488.0
No_of_Institutions,18.0,3.0
