AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.0,1.0,16.4,2.6,18.4,19.1,18.4,0.8,0.8
Institutional_Ownership,73.7,75.2,62.7,70.6,70.8,70.9,71.4,73.3,72.5
Net_Insider_Purchases,2.0,205.0,375.0,-491.0,-245.0,830.0,593.0,381.0,381.0
No_of_Employees,1043.0,1004.0,1004.0,993.0,993.0,993.0,993.0,997.0,997.0
No_of_Institutions,128.0,143.0,137.0,149.0,159.0,153.0,133.0,121.0,121.0
