AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,06/30/2020
Insider_Ownership,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.0
Institutional_Ownership,94.5,94.2,93.7,92.9,92.8,93.8,93.5,94.2
Net_Insider_Purchases,1.0,-1.0,64.0,-46.0,-20.0,294.0,191.0,-31.0
No_of_Employees,13800.0,12100.0,12100.0,11300.0,11300.0,11300.0,11300.0,10600.0
No_of_Institutions,2063.0,2110.0,2161.0,1966.0,1919.0,1871.0,1864.0,1700.0
