AAII_KEY_STATISTICS_DATA,12/31/2022,03/31/2022,12/31/2021,09/30/2021,06/30/2021,12/31/2020,06/30/2020
Insider_Ownership,,,,,,,
Institutional_Ownership,7.7,7.9,8.0,9.2,10.2,10.6,8.8
Net_Insider_Purchases,,,,,,,
No_of_Employees,816.0,971.0,971.0,1008.0,1008.0,1008.0,953.0
No_of_Institutions,10.0,15.0,15.0,25.0,33.0,31.0,7.0
