AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.6,1.1,0.6,1.3,1.1,1.4,1.1,1.4
Institutional_Ownership,,,,,,,,
Net_Insider_Purchases,-39.0,38.0,-28.0,-7.0,-57.0,-60.0,-109.0,-58.0
No_of_Employees,4056.0,4056.0,4061.0,4061.0,4061.0,4061.0,3587.0,3587.0
No_of_Institutions,377.0,407.0,366.0,349.0,344.0,341.0,300.0,285.0
