AAII_KEY_STATISTICS_DATA,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.3,0.4,1.2,1.2,1.1,1.2,1.0,0.9
Institutional_Ownership,35.4,34.7,31.7,33.9,36.6,39.2,43.1,44.5
Net_Insider_Purchases,54.0,162.0,82.0,173.0,679.0,911.0,201.0,102.0
No_of_Employees,560.0,560.0,1000.0,1000.0,1000.0,1000.0,965.0,965.0
No_of_Institutions,267.0,269.0,274.0,268.0,303.0,299.0,340.0,346.0
