AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022,09/30/2021,06/30/2021,03/31/2021,12/31/2020,09/30/2020,06/30/2020
Insider_Ownership,0.2,0.3,1.1,0.3,1.0,1.0,0.9,0.2,0.2
Institutional_Ownership,92.7,98.7,93.7,90.2,96.7,95.7,92.6,81.3,82.7
Net_Insider_Purchases,21.0,71.0,192.0,12.0,116.0,619.0,582.0,71.0,227.0
No_of_Employees,91.0,80.0,80.0,182.0,182.0,182.0,182.0,488.0,488.0
No_of_Institutions,449.0,448.0,443.0,420.0,416.0,426.0,425.0,419.0,418.0
