AAII_KEY_STATISTICS_DATA,12/31/2022,12/31/2021,12/31/2020
Insider_Ownership,,,
Institutional_Ownership,14.4,12.5,10.3
Net_Insider_Purchases,,,
No_of_Employees,1800.0,1750.0,
No_of_Institutions,112.0,96.0,67.0
