AAII_KEY_STATISTICS_DATA,09/30/2021,06/30/2021,12/31/2020
Insider_Ownership,0.0,0.0,0.0
Institutional_Ownership,74.0,68.3,61.0
Net_Insider_Purchases,0.0,0.0,0.0
No_of_Employees,,,
No_of_Institutions,78.0,80.0,75.0
