AAII_KEY_STATISTICS_DATA,03/31/2023,06/30/2022,03/31/2022
Insider_Ownership,,,
Institutional_Ownership,96.3,92.8,91.6
Net_Insider_Purchases,0.0,,
No_of_Employees,0.0,,
No_of_Institutions,32.0,32.0,30.0
